doc_id,token,count
390,superson,1.0
390,support,1.0
391,edg,1.0
391,elast,1.0
391,frequenc,1.0
391,natur,1.0
391,plate,1.0
391,rectangular,1.0
391,restrain,1.0
391,rotat,1.0
392,along,1.0
392,flat,1.0
392,flow,1.0
392,plate,1.0
392,shear,1.0
392,suction,1.0
392,uniform,1.0
393,extern,1.0
393,flow,2.0
393,near,1.0
393,point,1.0
393,stagnat,1.0
393,uniform,1.0
393,viscou,1.0
393,vortic,1.0
394,analysi,1.0
394,applic,1.0
394,flight,1.0
394,flow,1.0
394,heat,1.0
394,method,1.0
394,new,1.0
394,structur,1.0
395,coeffici,1.0
395,convect,1.0
395,fundament,1.0
395,heat,1.0
395,lagrangian,1.0
395,shortcom,1.0
395,thermal,1.0
395,thermodynam,1.0
395,transfer,1.0
395,variat,1.0
396,boundari,1.0
396,fluid,1.0
396,incompress,1.0
396,inject,1.0
396,layer,1.0
396,sublay,1.0
396,turbul,1.0
397,flow,1.0
397,heat,1.0
397,shear,1.0
397,transfer,1.0
397,turbul,1.0
398,composit,1.0
398,conduct,1.0
398,heat,1.0
398,slab,1.0
399,buckl,1.0
399,clamp,1.0
399,plate,1.0
399,rectangular,1.0
399,shear,1.0
399,stress,1.0
400,airflow,1.0
400,coupl,1.0
400,equilibrium,1.0
400,hyperson,1.0
400,inviscid,1.0
400,non,1.0
400,process,1.0
401,magnetohydrodynam,1.0
401,shock,1.0
402,magnetohydrodynam,1.0
402,shock,1.0
402,wave,1.0
403,airfoil,1.0
403,dimension,1.0
403,flow,1.0
403,past,1.0
403,transon,1.0
403,two,1.0
404,ga,1.0
404,properti,1.0
404,tabl,1.0
404,thermal,1.0
405,behaviour,1.0
405,boundari,1.0
405,layer,1.0
405,speed,1.0
405,superson,1.0
406,conduct,1.0
406,convect,1.0
406,electr,1.0
406,field,1.0
406,flow,1.0
406,liquid,1.0
406,magnet,1.0
406,parallel,1.0
406,plate,1.0
406,stationari,1.0
407,conduct,1.0
407,convect,1.0
407,field,1.0
407,fluid,1.0
407,magnet,1.0
407,motion,1.0
407,parallel,1.0
407,plate,1.0
407,vertic,1.0
408,base,1.0
408,extern,1.0
408,interact,1.0
408,jet,1.0
408,pressur,1.0
408,result,1.0
408,sonic,1.0
408,stream,1.0
408,subson,1.0
408,superson,1.0
409,blunt,1.0
409,bodi,1.0
409,chemic,1.0
409,equilibrium,1.0
409,flow,1.0
409,ga,1.0
409,revolut,1.0
409,superson,1.0
410,cone,1.0
410,data,1.0
410,detach,1.0
410,locat,1.0
410,shape,1.0
410,shock,1.0
410,sphere,1.0
410,wave,1.0
411,combin,1.0
411,critic,1.0
411,direct,1.0
411,edg,1.0
411,elast,1.0
411,flat,1.0
411,infinit,1.0
411,long,1.0
411,plate,1.0
411,restrain,1.0
411,rotat,1.0
411,shear,1.0
411,stress,1.0
411,transvers,1.0
412,air,1.0
412,friction,1.0
412,helium,1.0
412,high,1.0
412,mach,1.0
412,nasa,1.0
412,number,2.0
412,r82,1.0
412,reynold,1.0
412,skin,1.0
412,turbul,1.0
413,compress,1.0
413,fluid,1.0
413,problem,1.0
413,resist,1.0
414,aerodynam,1.0
414,design,1.0
414,section,1.0
414,shape,1.0
414,swept,1.0
414,wing,1.0
415,allevi,1.0
415,boundari,1.0
415,buffet,1.0
415,control,1.0
415,effect,1.0
415,induc,1.0
415,layer,1.0
415,method,1.0
415,postpon,1.0
415,separ,1.0
415,shock,1.0
416,dimension,1.0
416,flow,1.0
416,parallel,1.0
416,stabil,1.0
416,two,1.0
417,flow,1.0
417,form,1.0
417,laminar,1.0
417,shear,1.0
417,transit,1.0
417,turbul,1.0
418,design,1.0
418,intermedi,1.0
418,plate,1.0
418,shear,1.0
418,stiffen,1.0
418,subject,1.0
418,vertic,1.0
418,web,1.0
419,delta,1.0
419,edg,1.0
419,experiment,1.0
419,field,1.0
419,flow,1.0
419,lead,1.0
419,sharp,1.0
419,studi,1.0
419,swept,1.0
419,wing,1.0
420,analyt,1.0
420,blunt,1.0
420,bodi,1.0
420,hyperson,1.0
420,induc,1.0
420,long,1.0
420,nose,1.0
420,pressur,1.0
420,revolut,1.0
420,speed,1.0
420,studi,1.0
420,vari,1.0
421,adjac,1.0
421,bend,1.0
421,clamp,1.0
421,edg,1.0
421,free,1.0
421,other,1.0
421,plate,1.0
421,simpli,1.0
421,squar,1.0
421,support,1.0
421,two,1.0
422,blunt,1.0
422,cone,1.0
422,experiment,1.0
422,flow,1.0
422,investig,1.0
422,mach,1.0
422,nose,1.0
422,number,1.0
423,cantilev,1.0
423,concentr,1.0
423,edg,1.0
423,load,1.0
423,plate,1.0
424,analog,1.0
424,elast,1.0
424,electr,1.0
424,plate,1.0
424,problem,1.0
424,solut,1.0
425,analysi,1.0
425,axial,1.0
425,compressor,1.0
425,entranc,1.0
425,flow,1.0
425,preliminari,1.0
425,stator,1.0
425,superson,1.0
425,veloc,1.0
426,flow,1.0
426,ga,1.0
426,lattic,1.0
426,turbin,1.0
427,cylind,1.0
427,flow,1.0
427,load,1.0
427,quasi,1.0
427,shell,1.0
427,specifi,1.0
427,superson,1.0
427,thick,1.0
428,descript,1.0
428,e,1.0
428,high,1.0
428,r,1.0
428,speed,1.0
428,superson,1.0
428,tunnel,1.0
429,3ft,1.0
429,4ft,1.0
429,bedford,1.0
429,calibr,1.0
429,flow,1.0
429,high,1.0
429,mach,1.0
429,rae,1.0
429,section,1.0
429,speed,1.0
429,superson,1.0
429,tunnel,1.0
429,wind,1.0
429,work,1.0
429,x,1.0
430,base,1.0
430,drag,1.0
430,flight,1.0
430,free,1.0
430,interfer,1.0
430,lift,1.0
430,measur,1.0
430,model,1.0
430,pressur,1.0
430,tunnel,1.0
430,wind,1.0
430,zero,1.0
431,bodi,1.0
431,combin,1.0
431,cruciform,1.0
431,damp,1.0
431,differenti,1.0
431,due,1.0
431,incid,1.0
431,moment,1.0
431,roll,2.0
431,slender,1.0
431,theoret,1.0
431,wing,3.0
432,applic,1.0
432,behind,1.0
432,bodi,1.0
432,combin,1.0
432,dimension,1.0
432,field,1.0
432,flow,1.0
432,predict,1.0
432,speed,1.0
432,subson,1.0
432,superson,1.0
432,theori,1.0
432,two,1.0
432,vortex,1.0
432,wing,2.0
433,angl,1.0
433,bodi,1.0
433,combin,2.0
433,contribut,1.0
433,forc,1.0
433,moment,1.0
433,panel,1.0
433,superson,1.0
433,wing,2.0
434,applic,1.0
434,bodi,1.0
434,calcul,1.0
434,flow,1.0
434,gradient,1.0
434,heat,1.0
434,high,1.0
434,laminar,1.0
434,larg,1.0
434,pressur,1.0
434,similar,1.0
434,solut,1.0
434,speed,1.0
434,transfer,1.0
434,yaw,1.0
435,atmospher,1.0
435,heat,1.0
435,planetari,1.0
435,satellit,1.0
435,speed,1.0
435,super,1.0
435,transfer,1.0
436,heat,1.0
436,hyperveloc,1.0
436,point,1.0
436,stagnat,1.0
436,transfer,1.0
437,heat,1.0
437,measur,1.0
437,point,1.0
437,satellit,1.0
437,speed,1.0
437,stagnat,1.0
437,super,1.0
437,transfer,1.0
438,affect,1.0
438,edg,1.0
438,factor,1.0
438,flow,1.0
438,lead,1.0
438,separ,1.0
438,transon,1.0
439,airfoil,1.0
439,attach,1.0
439,compil,1.0
439,edg,1.0
439,flow,1.0
439,inform,1.0
439,lead,1.0
439,transon,1.0
440,aerodynam,1.0
440,angl,1.0
440,attack,1.0
440,data,1.0
440,deriv,1.0
440,evalu,1.0
440,flutter,1.0
440,high,1.0
440,predict,1.0
440,stall,1.0
440,techniqu,1.0
441,cantilev,1.0
441,densiti,1.0
441,effect,1.0
441,fluid,1.0
441,flutter,1.0
441,includ,1.0
441,light,1.0
441,paramet,1.0
441,sever,1.0
441,speed,1.0
441,uniform,1.0
441,variat,1.0
441,wing,1.0
442,airfoil,1.0
442,calcul,1.0
442,distribut,1.0
442,measur,1.0
442,midspan,1.0
442,naca,1.0
442,pressur,1.0
442,section,1.0
443,approach,1.0
443,fluid,1.0
443,flutter,1.0
443,problem,1.0
443,real,1.0
444,airfoil,1.0
444,applic,1.0
444,compress,1.0
444,flow,1.0
444,function,1.0
444,mathieu,1.0
444,oscil,1.0
444,past,1.0
444,subson,1.0
444,theori,1.0
445,ionospher,1.0
445,satellit,1.0
445,travers,1.0
445,wake,1.0
446,bodi,1.0
446,highli,1.0
446,motion,1.0
446,plasma,1.0
446,rarefi,1.0
446,thin,1.0
447,charg,1.0
447,drag,1.0
447,field,1.0
447,free,1.0
447,induct,1.0
447,ionospher,1.0
447,larg,1.0
447,magnet,1.0
447,move,1.0
447,neg,1.0
447,satellit,1.0
448,charg,1.0
448,interact,1.0
448,ionospher,1.0
448,satellit,1.0
449,duct,1.0
449,flow,1.0
449,interpret,1.0
449,magnetohydrodynam,1.0
449,physic,1.0
450,automat,1.0
450,control,1.0
450,liapunov,1.0
450,method,1.0
450,theori,1.0
451,airfoil,1.0
451,flow,1.0
451,joukowski,1.0
451,shear,1.0
451,symmetr,1.0
452,airfoil,1.0
452,dimension,1.0
452,influenc,1.0
452,lift,1.0
452,maximum,1.0
452,shear,1.0
452,stream,1.0
452,two,1.0
453,analysi,1.0
453,approxim,1.0
453,bend,1.0
453,cantilev,1.0
453,normal,1.0
453,plate,1.0
453,pressur,1.0
453,rectangular,1.0
453,sever,1.0
453,uniform,1.0
454,cross,1.0
454,flow,1.0
454,lee,1.0
454,mix,1.0
454,modifi,1.0
454,reattach,1.0
454,separ,1.0
454,superson,1.0
454,theori,1.0
455,blunt,1.0
455,bodi,1.0
455,field,1.0
455,flow,1.0
455,nose,1.0
455,slender,1.0
455,studi,1.0
455,typic,1.0
456,boundari,1.0
456,flow,1.0
456,laminar,1.0
456,layer,1.0
456,near,1.0
456,posit,1.0
456,separ,1.0
457,boundari,1.0
457,calcul,1.0
457,flow,1.0
457,laminar,1.0
457,layer,1.0
457,new,1.0
457,seri,1.0
457,steadi,1.0
458,boundari,1.0
458,equat,1.0
458,laminar,1.0
458,layer,1.0
458,solut,1.0
459,boundari,1.0
459,compress,1.0
459,correl,1.0
459,incompress,1.0
459,layer,1.0
460,approxim,1.0
460,boundari,1.0
460,fore,1.0
460,laminar,1.0
460,layer,1.0
460,method,1.0
460,predict,1.0
460,properti,1.0
460,separ,1.0
461,photo,1.0
461,thermoelast,1.0
462,investig,1.0
462,photo,1.0
462,physic,1.0
462,plastic,1.0
462,properti,1.0
462,thermoelast,1.0
463,delta,1.0
463,flat,1.0
463,flow,1.0
463,plate,1.0
463,speed,1.0
463,studi,1.0
463,superson,1.0
463,wing,1.0
464,delta,1.0
464,edg,1.0
464,lift,1.0
464,sharp,1.0
464,slender,1.0
464,wing,1.0
464,zero,1.0
465,3ft,1.0
465,bedford,1.0
465,develop,1.0
465,flow,1.0
465,method,1.0
465,rae,1.0
465,screen,1.0
465,tunnel,1.0
465,vapour,1.0
465,visual,1.0
466,airfoil,1.0
466,approxim,1.0
466,base,1.0
466,equat,1.0
466,flow,1.0
466,solut,1.0
466,theori,1.0
466,thin,1.0
466,transon,1.0
467,flow,1.0
467,linearis,1.0
467,refin,1.0
467,theori,1.0
467,transon,1.0
468,angl,1.0
468,attack,1.0
468,bodi,1.0
468,flow,1.0
468,linearis,1.0
468,slender,1.0
468,transon,1.0
468,zero,1.0
469,airfoil,1.0
469,disturb,1.0
469,flow,1.0
469,linear,1.0
469,linearis,1.0
469,local,1.0
469,mach,1.0
469,method,1.0
469,note,1.0
469,number,1.0
469,small,1.0
469,theori,1.0
469,uniti,1.0
471,flow,1.0
471,superson,1.0
471,wave,1.0
472,freeman,1.0
472,method,1.0
473,compress,1.0
473,fluid,1.0
473,laminar,1.0
473,mix,1.0
474,boundari,1.0
474,distribut,1.0
474,laminar,1.0
474,layer,1.0
474,parallel,1.0
474,stream,1.0
474,veloc,1.0
475,blasiu,1.0
475,boundari,1.0
475,condit,1.0
475,equat,1.0
475,point,1.0
475,three,1.0
476,boundari,1.0
476,co,1.0
476,current,1.0
476,interfac,1.0
476,laminar,1.0
476,layer,1.0
476,parallel,1.0
476,stream,1.0
477,blasiu,1.0
477,blow,1.0
477,function,1.0
477,suction,1.0
477,tabul,1.0
478,approxim,1.0
478,boundari,1.0
478,equat,2.0
478,falkner,1.0
478,layer,1.0
478,occur,1.0
478,skan,1.0
478,treatment,1.0
479,adiabat,1.0
479,combust,1.0
479,cool,1.0
479,due,1.0
479,ga,1.0
479,mass,1.0
479,temperatur,1.0
479,transfer,1.0
479,wall,1.0
480,boundari,1.0
480,cool,1.0
480,foreign,1.0
480,ga,1.0
480,inject,1.0
480,laminari,1.0
480,layer,1.0
480,light,1.0
480,mass,1.0
480,transfer,1.0
480,weight,1.0
481,concept,1.0
481,detach,1.0
481,examin,1.0
481,locat,1.0
481,predict,1.0
481,shape,1.0
481,shock,1.0
481,simpl,1.0
481,use,1.0
481,wave,1.0
482,around,1.0
482,cylind,1.0
482,detach,1.0
482,distanc,1.0
482,flow,1.0
482,point,1.0
482,shock,1.0
482,sphere,1.0
482,stagnat,1.0
483,airfoil,1.0
483,dimension,1.0
483,influenc,1.0
483,lift,1.0
483,maximum,1.0
483,shear,1.0
483,stream,1.0
483,two,1.0
484,composit,1.0
484,flow,1.0
484,heat,1.0
484,linear,1.0
484,slab,1.0
485,aerothermoelast,1.0
485,law,1.0
485,similar,1.0
485,test,1.0
486,base,1.0
486,concept,1.0
486,crocco,1.0
486,dimension,1.0
486,flow,1.0
486,laminar,1.0
486,lee,1.0
486,mix,1.0
486,superson,1.0
486,theori,1.0
486,two,1.0
486,type,1.0
486,use,1.0
487,chemic,1.0
487,ga,1.0
487,gasdynam,1.0
487,mixtur,1.0
487,paramet,1.0
487,rate,1.0
487,react,1.0
487,reaction,1.0
488,calcul,1.0
488,certain,1.0
488,flow,1.0
488,laminar,1.0
488,point,1.0
488,result,1.0
488,separ,1.0
489,magnetohydrodynam,1.0
489,normal,1.0
489,relat,1.0
489,shock,1.0
490,close,1.0
490,couett,1.0
490,flow,1.0
490,plane,1.0
490,pressur,1.0
490,relationship,1.0
490,turbul,1.0
491,angl,1.0
491,attack,1.0
491,forebodi,1.0
491,ogiv,1.0
491,predict,1.0
491,pressur,1.0
492,boundari,1.0
492,friction,1.0
492,ga,1.0
492,heat,1.0
492,laminar,1.0
492,layer,1.0
492,real,1.0
492,skin,1.0
492,transfer,1.0
493,axisymmetr,1.0
493,bodi,1.0
493,flow,1.0
493,plast,1.0
493,revolut,1.0
493,slender,1.0
493,viscou,1.0
494,applic,1.0
494,blast,1.0
494,flow,1.0
494,hyperson,1.0
494,similar,1.0
494,solut,1.0
494,steadi,1.0
494,strong,1.0
494,wave,1.0
495,aileron,1.0
495,buzz,1.0
495,effect,1.0
495,neglect,1.0
495,theori,1.0
495,transon,1.0
495,viscou,1.0
496,aircraft,1.0
496,experiment,1.0
496,hyperson,1.0
496,investig,1.0
496,stress,1.0
496,structur,1.0
496,theoret,1.0
496,thermal,1.0
496,wing,1.0
497,ax,1.0
497,bodi,1.0
497,calcul,1.0
497,direct,1.0
497,flow,1.0
497,free,1.0
497,perpendicular,1.0
497,potenti,1.0
497,revolut,1.0
497,stream,1.0
498,atmospher,1.0
498,close,1.0
498,enter,1.0
498,form,1.0
498,oscil,1.0
498,planetari,1.0
498,solut,1.0
498,vehicl,1.0
499,convect,1.0
499,flow,1.0
499,free,1.0
499,heat,1.0
499,joul,1.0
499,magnetohydrodynam,1.0
500,blunt,1.0
500,bodi,1.0
500,detach,1.0
500,flow,1.0
500,point,1.0
500,shock,1.0
500,stagnat,1.0
500,superson,1.0
501,compress,1.0
501,squir,1.0
501,test,1.0
501,transform,1.0
502,airfoil,1.0
502,characterist,1.0
502,predict,1.0
502,theoret,1.0
502,transon,1.0
503,boundari,1.0
503,compress,1.0
503,induc,1.0
503,layer,1.0
503,move,1.0
503,stabil,1.0
503,wave,1.0
504,ballist,1.0
504,cone,1.0
504,flight,1.0
504,free,1.0
504,measur,1.0
504,rang,1.0
504,test,1.0
504,transit,1.0
505,curv,1.0
505,havelock,1.0
505,note,1.0
505,resist,1.0
505,shallow,1.0
505,water,1.0
505,wave,1.0
506,approxim,1.0
506,energi,1.0
506,equat,1.0
506,fluid,1.0
506,mechan,1.0
507,blunt,1.0
507,bodi,1.0
507,conic,1.0
507,correl,1.0
507,cylindr,1.0
507,hyperson,1.0
507,induc,1.0
507,nose,1.0
507,pressur,1.0
507,speed,1.0
508,approxim,1.0
508,graphic,1.0
508,gross,1.0
508,heat,1.0
508,larg,1.0
508,net,1.0
508,rate,2.0
508,small,1.0
508,subject,1.0
508,sublim,1.0
508,surfac,1.0
508,temperatur,1.0
508,transfer,1.0
509,chang,1.0
509,circular,1.0
509,expenditur,1.0
509,fuel,1.0
509,manoeuvr,1.0
509,minimum,1.0
509,orbit,1.0
509,plane,1.0
509,techniqu,1.0
510,cascad,1.0
510,determin,1.0
510,doubl,1.0
510,interact,1.0
510,nozzl,1.0
510,rotor,1.0
510,superson,1.0
510,test,1.0
510,tunnel,1.0
510,turbin,1.0
511,cylindr,1.0
511,distribut,1.0
511,prescrib,1.0
511,quasi,1.0
511,surfac,1.0
511,thick,1.0
512,aspect,1.0
512,conic,1.0
512,measur,1.0
512,pressur,1.0
512,ratio,1.0
512,speed,1.0
512,superson,1.0
512,three,1.0
512,uncamb,1.0
512,unit,1.0
512,wing,1.0
513,conic,1.0
513,cross,1.0
513,distribut,1.0
513,edg,1.0
513,flow,1.0
513,pattern,1.0
513,pressur,1.0
513,section,1.0
513,shape,1.0
513,sharp,1.0
513,symmetr,1.0
514,damp,1.0
514,linear,1.0
514,non,1.0
514,oscil,1.0
514,particular,1.0
514,self,1.0
514,sustain,1.0
514,system,1.0
514,type,1.0
515,characterist,1.0
515,dynam,1.0
515,flight,1.0
515,free,1.0
515,interfer,1.0
515,longitudin,1.0
515,measur,1.0
515,model,1.0
515,stabil,1.0
515,tunnel,1.0
515,wind,1.0
516,front,1.0
516,reaction,1.0
516,resist,1.0
516,shock,1.0
517,conduct,1.0
517,ga,1.0
517,heat,1.0
517,polyatom,1.0
518,base,1.0
518,jet,1.0
518,presenc,1.0
518,pressur,1.0
518,speed,1.0
518,superson,2.0
519,caus,1.0
519,effect,1.0
519,fin,1.0
519,interfer,1.0
519,magnu,1.0
519,missil,1.0
519,tail,1.0
519,wing,1.0
520,airfoil,1.0
520,applic,1.0
520,edg,1.0
520,lead,1.0
520,linear,1.0
520,note,1.0
520,round,1.0
520,transon,1.0
521,bodi,1.0
521,cone,1.0
521,cylind,1.0
521,flare,1.0
521,heat,1.0
521,laminar,1.0
521,mach,1.0
521,transfer,1.0
521,transit,1.0
521,turbul,1.0
522,approxim,1.0
522,blunt,1.0
522,bodi,1.0
522,determin,1.0
522,flow,1.0
522,hyperson,1.0
522,line,1.0
522,posit,1.0
522,sonic,1.0
523,air,1.0
523,heat,1.0
523,ioniz,1.0
523,partial,1.0
523,point,1.0
523,stagnat,1.0
523,transfer,1.0
524,flat,1.0
524,flow,1.0
524,hyperson,1.0
524,insul,1.0
524,mass,1.0
524,plate,1.0
524,surfac,1.0
524,transfer,1.0
524,viscou,1.0
525,attach,1.0
525,boundari,1.0
525,edg,1.0
525,flow,1.0
525,laminar,1.0
525,layer,1.0
525,lead,1.0
525,transon,1.0
525,turbul,1.0
526,blasiu,1.0
526,boundari,1.0
526,equat,1.0
526,layer,1.0
526,note,1.0
526,point,1.0
526,problem,1.0
526,three,1.0
527,bodi,1.0
527,boundari,1.0
527,effect,1.0
527,first,1.0
527,gradient,1.0
527,laminar,1.0
527,layer,1.0
527,order,1.0
527,pressur,1.0
527,revolut,1.0
527,slender,1.0
527,slip,1.0
527,zero,1.0
528,boundari,1.0
528,deceler,1.0
528,effect,1.0
528,flow,1.0
528,foreign,1.0
528,ga,1.0
528,inject,1.0
528,laminar,1.0
528,layer,1.0
528,superson,1.0
529,aerodynam,1.0
529,analysi,1.0
529,flow,1.0
529,flutter,1.0
529,oseen,1.0
529,type,1.0
529,viscou,1.0
530,bodi,1.0
530,flow,1.0
530,ionospher,1.0
530,move,1.0
530,upper,1.0
531,lyapunov,1.0
531,method,1.0
531,missil,1.0
531,oscil,1.0
531,pitch,1.0
531,roll,1.0
531,second,1.0
531,stabil,1.0
531,via,1.0
531,yaw,1.0
532,air,1.0
532,around,1.0
532,cylind,1.0
532,detach,1.0
532,distanc,1.0
532,flow,1.0
532,point,1.0
532,shock,1.0
532,sphere,1.0
532,stagnat,1.0
533,circular,1.0
533,consider,1.0
533,energi,1.0
533,flow,1.0
533,laminar,1.0
533,separ,1.0
533,slip,1.0
533,tube,1.0
534,design,1.0
534,flow,1.0
534,hemispher,1.0
534,hyperson,1.0
534,nose,1.0
534,shroud,1.0
534,simul,1.0
535,blunt,1.0
535,bodi,1.0
535,hyperson,1.0
535,speed,1.0
535,transit,1.0
535,viscou,1.0
535,wake,1.0
536,flow,1.0
536,hyperson,1.0
536,point,1.0
536,stagnat,1.0
536,viscou,1.0
537,boundari,1.0
537,conpress,1.0
537,equat,1.0
537,layer,1.0
537,transform,1.0
537,turbul,1.0
538,circular,1.0
538,compress,1.0
538,cylind,1.0
538,flow,1.0
538,heat,1.0
538,infit,1.0
538,laminar,1.0
538,local,1.0
538,transfer,1.0
538,yaw,1.0
539,concept,1.0
539,hyperson,1.0
539,interact,1.0
539,local,1.0
539,problem,1.0
539,similar,1.0
539,use,1.0
539,viscou,1.0
540,bodi,1.0
540,dissoci,1.0
540,equilibrium,1.0
540,flow,1.0
540,ga,1.0
540,hyperson,1.0
540,non,1.0
540,similitud,1.0
540,slender,1.0
541,biot,1.0
541,conduct,1.0
541,heat,1.0
541,principl,1.0
541,variat,1.0
542,characterist,1.0
542,compressor,2.0
542,give,1.0
542,map,1.0
542,overal,1.0
542,perform,1.0
542,stack,1.0
542,stage,1.0
543,aerofoil,1.0
543,experiment,1.0
543,flow,1.0
543,hyperson,1.0
543,oscil,1.0
543,shape,1.0
543,studi,1.0
543,theoret,1.0
543,wedg,1.0
544,asymmetr,1.0
544,calcul,1.0
544,condit,1.0
544,configur,1.0
544,deriv,1.0
544,distribut,1.0
544,fin,1.0
544,flight,1.0
544,pressur,1.0
544,sideslip,1.0
544,slender,1.0
544,wing,1.0
545,aerodynam,1.0
545,cone,1.0
545,grade,1.0
545,heat,1.0
545,mach,1.0
545,measur,1.0
545,number,1.0
545,thick,1.0
545,wall,1.0
546,boundari,1.0
546,caret,1.0
546,characterist,1.0
546,layer,1.0
546,wing,1.0
547,air,1.0
547,altitud,1.0
547,contract,1.0
547,depend,1.0
547,drag,1.0
547,height,1.0
547,influenc,1.0
547,iv,1.0
547,orbit,1.0
547,pt,1.0
547,satellit,1.0
547,scale,1.0
548,distribut,1.0
548,experiment,1.0
548,flow,1.0
548,high,1.0
548,studi,1.0
548,temperatur,1.0
548,type,1.0
548,veloc,2.0
548,vortex,1.0
549,condit,1.0
549,flow,1.0
549,heat,1.0
549,laminar,1.0
549,slip,1.0
549,transfer,1.0
549,tube,1.0
550,analysi,1.0
550,cantilev,1.0
550,differ,1.0
550,finit,1.0
550,load,1.0
550,method,1.0
550,plate,1.0
551,air,1.0
551,chemic,1.0
551,high,1.0
551,kinet,1.0
551,temperatur,1.0
552,ablat,1.0
552,around,1.0
552,blunt,1.0
552,bodi,1.0
552,glassi,1.0
552,materi,1.0
552,revolut,1.0
553,formula,1.0
553,gener,1.0
553,graph,1.0
553,heat,1.0
553,transfer,1.0
554,atmospher,1.0
554,close,1.0
554,comment,1.0
554,cone,1.0
554,entri,1.0
554,formula,1.0
554,gener,1.0
554,graph,1.0
554,heat,1.0
554,nose,1.0
554,repli,1.0
554,transfer,1.0
555,approxim,1.0
555,blunt,1.0
555,bodi,1.0
555,comparison,1.0
555,exact,1.0
555,flow,1.0
555,hyperson,1.0
555,inviscid,1.0
555,nose,1.0
555,numer,1.0
555,past,1.0
555,slender,1.0
555,theori,1.0
556,approxim,1.0
556,blunt,1.0
556,bodi,1.0
556,comparison,1.0
556,exact,1.0
556,flow,1.0
556,hyperson,1.0
556,inviscid,1.0
556,nose,1.0
556,numer,1.0
556,past,1.0
556,slender,1.0
556,theori,1.0
557,behind,1.0
557,experiment,1.0
557,gross,1.0
557,growth,1.0
557,hyperveloc,1.0
557,measur,1.0
557,motion,1.0
557,object,1.0
557,radial,1.0
557,statist,1.0
557,transit,1.0
557,turbul,1.0
558,blunt,1.0
558,bodi,1.0
558,forward,1.0
558,heat,1.0
558,point,1.0
558,stagnat,1.0
558,transfer,1.0
559,boundari,1.0
559,characterist,1.0
559,compress,1.0
559,cool,1.0
559,effect,1.0
559,friction,1.0
559,heat,1.0
559,laminar,1.0
559,layer,1.0
559,skin,1.0
559,studi,1.0
559,theoret,1.0
559,transfer,1.0
559,transpir,1.0
559,upstream,1.0
560,distribut,1.0
560,flow,1.0
560,geometr,1.0
560,lift,1.0
560,optimum,1.0
560,planar,1.0
560,problem,1.0
560,relat,1.0
560,superson,1.0
560,wing,1.0
561,boundari,1.0
561,compress,1.0
561,concern,1.0
561,effect,1.0
561,laminar,1.0
561,layer,1.0
561,separ,1.0
562,boundari,1.0
562,law,1.0
562,layer,1.0
562,turbul,1.0
562,wake,1.0
563,cylind,1.0
563,heat,1.0
563,high,1.0
563,local,1.0
563,mach,1.0
563,number,2.0
563,recoveri,1.0
563,reynold,1.0
563,temperatur,1.0
563,transfer,1.0
563,yaw,1.0
564,boundari,1.0
564,compress,1.0
564,cool,1.0
564,cylind,1.0
564,layer,1.0
564,similar,1.0
564,solut,1.0
564,transpir,1.0
564,yaw,1.0
565,characterist,1.0
565,circular,1.0
565,cylind,1.0
565,drag,1.0
565,heat,1.0
565,investig,1.0
565,local,1.0
565,pressur,1.0
565,speed,1.0
565,superson,1.0
565,transfer,1.0
565,yaw,1.0
566,aerodynam,1.0
566,angl,1.0
566,attack,1.0
566,characterist,1.0
566,circular,1.0
566,cylind,1.0
566,mach,1.0
566,number,1.0
567,effect,1.0
567,flat,1.0
567,friction,1.0
567,hyperson,1.0
567,insul,1.0
567,laminar,1.0
567,plate,1.0
567,shock,1.0
567,skin,1.0
567,speed,1.0
567,wave,1.0
568,boundari,1.0
568,edg,1.0
568,experiment,1.0
568,interact,1.0
568,investig,1.0
568,layer,1.0
568,lead,1.0
568,mach,1.0
568,shock,1.0
568,wave,1.0
569,approxim,1.0
569,boundari,1.0
569,equat,1.0
569,flow,1.0
569,hyperson,1.0
569,layer,1.0
569,solut,1.0
570,flat,1.0
570,flow,1.0
570,heat,1.0
570,high,2.0
570,mach,1.0
570,number,1.0
570,plate,1.0
570,rarefi,1.0
570,temperatur,1.0
570,transfer,1.0
570,ultra,1.0
571,blunt,1.0
571,boundari,1.0
571,displac,1.0
571,edg,1.0
571,effect,1.0
571,flow,1.0
571,high,1.0
571,hyperson,1.0
571,layer,1.0
571,lead,1.0
571,temperatur,1.0
572,hyperson,1.0
572,similitud,1.0
572,viscou,1.0
573,dissoci,1.0
573,distribut,1.0
573,encount,1.0
573,flight,1.0
573,flow,1.0
573,hyperson,1.0
573,inviscid,1.0
573,molecular,1.0
573,nonequilibrium,1.0
573,pressur,1.0
574,atom,1.0
574,hyperson,1.0
574,nozzl,1.0
574,recombin,1.0
574,tunnel,1.0
574,wind,1.0
575,dissoci,1.0
575,flow,1.0
575,free,1.0
575,hyperveloc,1.0
575,inviscid,1.0
575,stagnat,1.0
575,stream,1.0
575,viscou,1.0
576,hyperson,1.0
576,similitud,1.0
577,blunt,1.0
577,dissoci,1.0
577,flow,1.0
577,nonequilibrium,1.0
577,nose,1.0
577,scale,1.0
578,analysi,1.0
578,develop,1.0
578,flow,1.0
578,heat,1.0
578,method,1.0
578,new,1.0
579,analysi,1.0
579,applic,1.0
